Обработано 100 файлов. Результаты сохранены в result.txt 
  Обработка была произведена 2026-03-22 11:07:38.050545 
Имя файла - 3100.png, Высота - 437, Ширина - 437, Размер файла - 615904 байт 
Имя файла - 3163.png, Высота - 710, Ширина - 993, Размер файла - 2374447 байт 
Имя файла - 3164.png, Высота - 354, Ширина - 497, Размер файла - 559655 байт 
Имя файла - 3165.png, Высота - 354, Ширина - 497, Размер файла - 564396 байт 
Имя файла - 3166.png, Высота - 354, Ширина - 497, Размер файла - 566938 байт 
Имя файла - 3167.png, Высота - 709, Ширина - 993, Размер файла - 2033656 байт 
Имя файла - 3168.png, Высота - 354, Ширина - 497, Размер файла - 599586 байт 
Имя файла - 3169.png, Высота - 354, Ширина - 497, Размер файла - 496686 байт 
Имя файла - 3170.png, Высота - 354, Ширина - 497, Размер файла - 550736 байт 
Имя файла - 3171.png, Высота - 709, Ширина - 993, Размер файла - 1632961 байт 
Имя файла - 3172.png, Высота - 354, Ширина - 497, Размер файла - 333120 байт 
Имя файла - 3173.png, Высота - 710, Ширина - 994, Размер файла - 2012634 байт 
Имя файла - 3174.png, Высота - 437, Ширина - 437, Размер файла - 692668 байт 
Имя файла - 3175.png, Высота - 437, Ширина - 437, Размер файла - 696822 байт 
Имя файла - 3176.png, Высота - 876, Ширина - 874, Размер файла - 2649218 байт 
Имя файла - 3177.png, Высота - 875, Ширина - 874, Размер файла - 2472677 байт 
Имя файла - 3178.png, Высота - 331, Ширина - 473, Размер файла - 489854 байт 
Имя файла - 3179.png, Высота - 331, Ширина - 474, Размер файла - 535043 байт 
Имя файла - 3180.png, Высота - 875, Ширина - 874, Размер файла - 1911604 байт 
Имя файла - 3181.png, Высота - 495, Ширина - 354, Размер файла - 276040 байт 
Имя файла - 3182.png, Высота - 498, Ширина - 356, Размер файла - 307033 байт 
Имя файла - 3183.png, Высота - 772, Ширина - 1540, Размер файла - 4356776 байт 
Имя файла - 3184.png, Высота - 1536, Ширина - 768, Размер файла - 3532416 байт 
Имя файла - 3185.png, Высота - 1536, Ширина - 768, Размер файла - 3097545 байт 
Имя файла - 3186.png, Высота - 1536, Ширина - 768, Размер файла - 3582321 байт 
Имя файла - 3187.png, Высота - 1536, Ширина - 768, Размер файла - 3210517 байт 
Имя файла - 3188.png, Высота - 591, Ширина - 437, Размер файла - 1273443 байт 
Имя файла - 3189.png, Высота - 591, Ширина - 437, Размер файла - 1284643 байт 
Имя файла - 3190.png, Высота - 591, Ширина - 437, Размер файла - 1080804 байт 
Имя файла - 3191.png, Высота - 384, Ширина - 768, Размер файла - 770693 байт 
Имя файла - 3192.png, Высота - 768, Ширина - 1536, Размер файла - 3301395 байт 
Имя файла - 3193.png, Высота - 828, Ширина - 826, Размер файла - 2072680 байт 
Имя файла - 3194.png, Высота - 495, Ширина - 355, Размер файла - 751792 байт 
Имя файла - 3195.png, Высота - 710, Ширина - 993, Размер файла - 2017681 байт 
Имя файла - 3196.png, Высота - 414, Ширина - 414, Размер файла - 680001 байт 
Имя файла - 3197.png, Высота - 389, Ширина - 390, Размер файла - 255465 байт 
Имя файла - 3198.png, Высота - 769, Ширина - 1536, Размер файла - 2861319 байт 
Имя файла - 3199.png, Высота - 769, Ширина - 1536, Размер файла - 2629098 байт 

 -- сформировано для сайта http://huldra.ru --
 --        stopinspb@yandex.ru              --
