Обработано 100 файлов. Результаты сохранены в result.txt 
  Обработка была произведена 2026-02-28 13:54:30.094839 
Имя файла - 2000.png, Высота - 184, Ширина - 136, Размер файла - 59694 байт 
Имя файла - 2053.png, Высота - 173, Ширина - 233, Размер файла - 125485 байт 
Имя файла - 2054.png, Высота - 347, Ширина - 350, Размер файла - 286066 байт 
Имя файла - 2055.png, Высота - 350, Ширина - 343, Размер файла - 277791 байт 
Имя файла - 2056.png, Высота - 350, Ширина - 353, Размер файла - 289552 байт 
Имя файла - 2057.png, Высота - 350, Ширина - 352, Размер файла - 283551 байт 
Имя файла - 2058.png, Высота - 350, Ширина - 341, Размер файла - 277514 байт 
Имя файла - 2059.png, Высота - 400, Ширина - 182, Размер файла - 171933 байт 
Имя файла - 2060.png, Высота - 400, Ширина - 182, Размер файла - 175706 байт 
Имя файла - 2061.png, Высота - 400, Ширина - 181, Размер файла - 184361 байт 
Имя файла - 2062.png, Высота - 400, Ширина - 181, Размер файла - 172204 байт 
Имя файла - 2063.png, Высота - 400, Ширина - 180, Размер файла - 183149 байт 
Имя файла - 2064.png, Высота - 400, Ширина - 178, Размер файла - 178897 байт 
Имя файла - 2065.png, Высота - 400, Ширина - 183, Размер файла - 186458 байт 
Имя файла - 2066.png, Высота - 400, Ширина - 182, Размер файла - 184536 байт 
Имя файла - 2067.png, Высота - 400, Ширина - 181, Размер файла - 184477 байт 
Имя файла - 2068.png, Высота - 400, Ширина - 181, Размер файла - 183531 байт 
Имя файла - 2069.png, Высота - 400, Ширина - 179, Размер файла - 183875 байт 
Имя файла - 2070.png, Высота - 400, Ширина - 177, Размер файла - 184651 байт 
Имя файла - 2071.png, Высота - 400, Ширина - 182, Размер файла - 183596 байт 
Имя файла - 2072.png, Высота - 400, Ширина - 182, Размер файла - 187927 байт 
Имя файла - 2073.png, Высота - 400, Ширина - 182, Размер файла - 191309 байт 
Имя файла - 2074.png, Высота - 400, Ширина - 182, Размер файла - 183648 байт 
Имя файла - 2075.png, Высота - 400, Ширина - 180, Размер файла - 180706 байт 
Имя файла - 2076.png, Высота - 400, Ширина - 177, Размер файла - 178783 байт 
Имя файла - 2077.png, Высота - 350, Ширина - 350, Размер файла - 181334 байт 
Имя файла - 2078.png, Высота - 178, Ширина - 400, Размер файла - 174584 байт 
Имя файла - 2079.png, Высота - 290, Ширина - 400, Размер файла - 273813 байт 
Имя файла - 2080.png, Высота - 249, Ширина - 350, Размер файла - 193421 байт 
Имя файла - 2081.png, Высота - 250, Ширина - 350, Размер файла - 195463 байт 
Имя файла - 2082.png, Высота - 251, Ширина - 350, Размер файла - 194307 байт 
Имя файла - 2083.png, Высота - 344, Ширина - 350, Размер файла - 240539 байт 
Имя файла - 2084.png, Высота - 350, Ширина - 253, Размер файла - 181830 байт 
Имя файла - 2085.png, Высота - 400, Ширина - 203, Размер файла - 206164 байт 
Имя файла - 2086.png, Высота - 201, Ширина - 400, Размер файла - 206892 байт 
Имя файла - 2087.png, Высота - 285, Ширина - 400, Размер файла - 232925 байт 
Имя файла - 2088.png, Высота - 345, Ширина - 350, Размер файла - 226804 байт 
Имя файла - 2089.png, Высота - 248, Ширина - 350, Размер файла - 183719 байт 
Имя файла - 2090.png, Высота - 350, Ширина - 255, Размер файла - 228592 байт 
Имя файла - 2091.png, Высота - 350, Ширина - 261, Размер файла - 221269 байт 
Имя файла - 2092.png, Высота - 201, Ширина - 400, Размер файла - 194504 байт 
Имя файла - 2093.png, Высота - 400, Ширина - 202, Размер файла - 182766 байт 
Имя файла - 2094.png, Высота - 350, Ширина - 277, Размер файла - 197711 байт 
Имя файла - 2095.png, Высота - 350, Ширина - 277, Размер файла - 209115 байт 
Имя файла - 2096.png, Высота - 198, Ширина - 400, Размер файла - 170151 байт 
Имя файла - 2097.png, Высота - 175, Ширина - 236, Размер файла - 98802 байт 
Имя файла - 2098.png, Высота - 300, Ширина - 293, Размер файла - 104796 байт 
Имя файла - 2099.png, Высота - 180, Ширина - 400, Размер файла - 174266 байт 

 -- сформировано для сайта http://huldra.ru --
 --        stopinspb@yandex.ru              --
