Обработано 100 файлов. Результаты сохранены в result.txt 
  Обработка была произведена 2026-03-06 22:10:24.840954 
Имя файла - 2300.png, Высота - 259, Ширина - 350, Размер файла - 245786 байт 
Имя файла - 2301.png, Высота - 348, Ширина - 350, Размер файла - 267460 байт 
Имя файла - 2302.png, Высота - 349, Ширина - 350, Размер файла - 313181 байт 
Имя файла - 2303.png, Высота - 350, Ширина - 249, Размер файла - 217624 байт 
Имя файла - 2304.png, Высота - 350, Ширина - 250, Размер файла - 209693 байт 
Имя файла - 2305.png, Высота - 350, Ширина - 251, Размер файла - 222231 байт 
Имя файла - 2306.png, Высота - 350, Ширина - 253, Размер файла - 232461 байт 
Имя файла - 2307.png, Высота - 251, Ширина - 350, Размер файла - 227664 байт 
Имя файла - 2308.png, Высота - 246, Ширина - 350, Размер файла - 213608 байт 
Имя файла - 2309.png, Высота - 224, Ширина - 163, Размер файла - 128040 байт 
Имя файла - 2310.png, Высота - 223, Ширина - 162, Размер файла - 125240 байт 
Имя файла - 2311.png, Высота - 226, Ширина - 166, Размер файла - 125858 байт 
Имя файла - 2312.png, Высота - 227, Ширина - 163, Размер файла - 129064 байт 
Имя файла - 2313.png, Высота - 248, Ширина - 350, Размер файла - 210525 байт 
Имя файла - 2314.png, Высота - 248, Ширина - 350, Размер файла - 208884 байт 
Имя файла - 2315.png, Высота - 198, Ширина - 400, Размер файла - 216370 байт 
Имя файла - 2316.png, Высота - 251, Ширина - 350, Размер файла - 201321 байт 
Имя файла - 2317.png, Высота - 253, Ширина - 350, Размер файла - 204712 байт 
Имя файла - 2318.png, Высота - 361, Ширина - 350, Размер файла - 137591 байт 
Имя файла - 2319.png, Высота - 201, Ширина - 400, Размер файла - 195559 байт 
Имя файла - 2320.png, Высота - 201, Ширина - 400, Размер файла - 208308 байт 
Имя файла - 2321.png, Высота - 202, Ширина - 400, Размер файла - 213248 байт 
Имя файла - 2322.png, Высота - 202, Ширина - 400, Размер файла - 205378 байт 
Имя файла - 2323.png, Высота - 201, Ширина - 400, Размер файла - 207539 байт 
Имя файла - 2324.png, Высота - 201, Ширина - 400, Размер файла - 202038 байт 
Имя файла - 2325.png, Высота - 151, Ширина - 114, Размер файла - 69502 байт 
Имя файла - 2326.png, Высота - 153, Ширина - 114, Размер файла - 69630 байт 
Имя файла - 2327.png, Высота - 156, Ширина - 115, Размер файла - 71284 байт 
Имя файла - 2328.png, Высота - 112, Ширина - 128, Размер файла - 65766 байт 
Имя файла - 2329.png, Высота - 289, Ширина - 350, Размер файла - 251383 байт 
Имя файла - 2330.png, Высота - 289, Ширина - 350, Размер файла - 258223 байт 
Имя файла - 2331.png, Высота - 289, Ширина - 350, Размер файла - 266301 байт 
Имя файла - 2332.png, Высота - 254, Ширина - 350, Размер файла - 209804 байт 
Имя файла - 2333.png, Высота - 173, Ширина - 234, Размер файла - 96184 байт 
Имя файла - 2334.png, Высота - 352, Ширина - 350, Размер файла - 329895 байт 
Имя файла - 2335.png, Высота - 249, Ширина - 350, Размер файла - 205123 байт 
Имя файла - 2336.png, Высота - 247, Ширина - 350, Размер файла - 192245 байт 
Имя файла - 2337.png, Высота - 350, Ширина - 329, Размер файла - 147201 байт 
Имя файла - 2338.png, Высота - 222, Ширина - 201, Размер файла - 155076 байт 
Имя файла - 2339.png, Высота - 227, Ширина - 195, Размер файла - 149890 байт 
Имя файла - 2340.png, Высота - 230, Ширина - 200, Размер файла - 153600 байт 
Имя файла - 2341.png, Высота - 230, Ширина - 200, Размер файла - 157630 байт 
Имя файла - 2342.png, Высота - 259, Ширина - 350, Размер файла - 213255 байт 
Имя файла - 2343.png, Высота - 355, Ширина - 350, Размер файла - 313409 байт 
Имя файла - 2344.png, Высота - 200, Ширина - 400, Размер файла - 218206 байт 
Имя файла - 2345.png, Высота - 247, Ширина - 350, Размер файла - 209330 байт 
Имя файла - 2346.png, Высота - 247, Ширина - 350, Размер файла - 211523 байт 
Имя файла - 2347.png, Высота - 248, Ширина - 350, Размер файла - 213005 байт 
Имя файла - 2348.png, Высота - 253, Ширина - 350, Размер файла - 217220 байт 
Имя файла - 2349.png, Высота - 250, Ширина - 350, Размер файла - 206766 байт 
Имя файла - 2350.png, Высота - 252, Ширина - 350, Размер файла - 217261 байт 
Имя файла - 2351.png, Высота - 246, Ширина - 350, Размер файла - 215710 байт 
Имя файла - 2352.png, Высота - 253, Ширина - 350, Размер файла - 220382 байт 
Имя файла - 2353.png, Высота - 128, Ширина - 92, Размер файла - 55901 байт 
Имя файла - 2354.png, Высота - 350, Ширина - 251, Размер файла - 224566 байт 
Имя файла - 2355.png, Высота - 288, Ширина - 294, Размер файла - 203601 байт 
Имя файла - 2356.png, Высота - 241, Ширина - 173, Размер файла - 91879 байт 
Имя файла - 2357.png, Высота - 240, Ширина - 173, Размер файла - 86541 байт 
Имя файла - 2358.png, Высота - 353, Ширина - 350, Размер файла - 208031 байт 
Имя файла - 2359.png, Высота - 217, Ширина - 191, Размер файла - 87247 байт 
Имя файла - 2360.png, Высота - 238, Ширина - 172, Размер файла - 96076 байт 
Имя файла - 2361.png, Высота - 240, Ширина - 165, Размер файла - 97355 байт 
Имя файла - 2362.png, Высота - 201, Ширина - 400, Размер файла - 211837 байт 
Имя файла - 2363.png, Высота - 201, Ширина - 400, Размер файла - 203236 байт 
Имя файла - 2364.png, Высота - 232, Ширина - 350, Размер файла - 164731 байт 
Имя файла - 2365.png, Высота - 200, Ширина - 400, Размер файла - 217913 байт 
Имя файла - 2366.png, Высота - 257, Ширина - 350, Размер файла - 240589 байт 
Имя файла - 2367.png, Высота - 255, Ширина - 350, Размер файла - 241056 байт 
Имя файла - 2368.png, Высота - 254, Ширина - 350, Размер файла - 239740 байт 
Имя файла - 2369.png, Высота - 256, Ширина - 350, Размер файла - 236781 байт 
Имя файла - 2370.png, Высота - 248, Ширина - 350, Размер файла - 226643 байт 
Имя файла - 2371.png, Высота - 252, Ширина - 350, Размер файла - 216728 байт 
Имя файла - 2372.png, Высота - 350, Ширина - 253, Размер файла - 222912 байт 
Имя файла - 2373.png, Высота - 350, Ширина - 252, Размер файла - 222291 байт 
Имя файла - 2374.png, Высота - 350, Ширина - 252, Размер файла - 226616 байт 
Имя файла - 2375.png, Высота - 142, Ширина - 145, Размер файла - 74236 байт 
Имя файла - 2376.png, Высота - 347, Ширина - 350, Размер файла - 289512 байт 
Имя файла - 2377.png, Высота - 348, Ширина - 350, Размер файла - 331204 байт 
Имя файла - 2378.png, Высота - 351, Ширина - 350, Размер файла - 328728 байт 
Имя файла - 2379.png, Высота - 285, Ширина - 210, Размер файла - 131331 байт 
Имя файла - 2380.png, Высота - 258, Ширина - 350, Размер файла - 236335 байт 
Имя файла - 2381.png, Высота - 175, Ширина - 350, Размер файла - 174352 байт 
Имя файла - 2382.png, Высота - 352, Ширина - 350, Размер файла - 291355 байт 
Имя файла - 2383.png, Высота - 346, Ширина - 350, Размер файла - 324040 байт 
Имя файла - 2384.png, Высота - 500, Ширина - 500, Размер файла - 337006 байт 
Имя файла - 2385.png, Высота - 500, Ширина - 500, Размер файла - 337006 байт 
Имя файла - 2386.png, Высота - 500, Ширина - 500, Размер файла - 337006 байт 
Имя файла - 2387.png, Высота - 500, Ширина - 500, Размер файла - 337006 байт 
Имя файла - 2388.png, Высота - 202, Ширина - 400, Размер файла - 207193 байт 
Имя файла - 2389.png, Высота - 177, Ширина - 400, Размер файла - 184117 байт 
Имя файла - 2390.png, Высота - 251, Ширина - 350, Размер файла - 199908 байт 
Имя файла - 2391.png, Высота - 132, Ширина - 267, Размер файла - 92672 байт 
Имя файла - 2392.png, Высота - 346, Ширина - 350, Размер файла - 314600 байт 
Имя файла - 2393.png, Высота - 400, Ширина - 201, Размер файла - 200362 байт 
Имя файла - 2394.png, Высота - 400, Ширина - 300, Размер файла - 283791 байт 
Имя файла - 2395.png, Высота - 299, Ширина - 400, Размер файла - 275638 байт 
Имя файла - 2396.png, Высота - 400, Ширина - 202, Размер файла - 189960 байт 
Имя файла - 2397.png, Высота - 357, Ширина - 357, Размер файла - 168795 байт 
Имя файла - 2398.png, Высота - 257, Ширина - 350, Размер файла - 243627 байт 
Имя файла - 2399.png, Высота - 344, Ширина - 350, Размер файла - 244097 байт 

 -- сформировано для сайта http://huldra.ru --
 --        stopinspb@yandex.ru              --
