Обработано 100 файлов. Результаты сохранены в result.txt 
  Обработка была произведена 2026-02-18 16:05:49.199563 
Имя файла - 1400.png, Высота - 351, Ширина - 352, Размер файла - 183924 байт 
Имя файла - 1458.png, Высота - 350, Ширина - 350, Размер файла - 232990 байт 
Имя файла - 1459.png, Высота - 260, Ширина - 319, Размер файла - 113325 байт 
Имя файла - 1460.png, Высота - 350, Ширина - 350, Размер файла - 132878 байт 
Имя файла - 1461.png, Высота - 285, Ширина - 377, Размер файла - 189542 байт 
Имя файла - 1462.png, Высота - 289, Ширина - 405, Размер файла - 200906 байт 
Имя файла - 1463.png, Высота - 194, Ширина - 142, Размер файла - 54929 байт 
Имя файла - 1464.png, Высота - 135, Ширина - 189, Размер файла - 48018 байт 
Имя файла - 1465.png, Высота - 378, Ширина - 264, Размер файла - 163499 байт 
Имя файла - 1466.png, Высота - 380, Ширина - 267, Размер файла - 160433 байт 
Имя файла - 1467.png, Высота - 376, Ширина - 267, Размер файла - 170867 байт 
Имя файла - 1468.png, Высота - 170, Ширина - 121, Размер файла - 46271 байт 
Имя файла - 1469.png, Высота - 354, Ширина - 350, Размер файла - 184290 байт 
Имя файла - 1470.png, Высота - 350, Ширина - 350, Размер файла - 186769 байт 
Имя файла - 1471.png, Высота - 353, Ширина - 350, Размер файла - 185240 байт 
Имя файла - 1472.png, Высота - 353, Ширина - 350, Размер файла - 184590 байт 
Имя файла - 1473.png, Высота - 352, Ширина - 350, Размер файла - 198667 байт 
Имя файла - 1474.png, Высота - 352, Ширина - 350, Размер файла - 190707 байт 
Имя файла - 1475.png, Высота - 348, Ширина - 350, Размер файла - 185439 байт 
Имя файла - 1476.png, Высота - 200, Ширина - 400, Размер файла - 116727 байт 
Имя файла - 1477.png, Высота - 199, Ширина - 400, Размер файла - 112562 байт 
Имя файла - 1478.png, Высота - 197, Ширина - 400, Размер файла - 110122 байт 
Имя файла - 1479.png, Высота - 199, Ширина - 400, Размер файла - 119911 байт 
Имя файла - 1480.png, Высота - 347, Ширина - 350, Размер файла - 284692 байт 
Имя файла - 1481.png, Высота - 165, Ширина - 170, Размер файла - 87168 байт 
Имя файла - 1482.png, Высота - 168, Ширина - 167, Размер файла - 80403 байт 
Имя файла - 1483.png, Высота - 165, Ширина - 167, Размер файла - 91140 байт 
Имя файла - 1484.png, Высота - 168, Ширина - 165, Размер файла - 88050 байт 
Имя файла - 1485.png, Высота - 403, Ширина - 286, Размер файла - 198707 байт 
Имя файла - 1486.png, Высота - 251, Ширина - 180, Размер файла - 86244 байт 
Имя файла - 1487.png, Высота - 249, Ширина - 180, Размер файла - 66685 байт 
Имя файла - 1488.png, Высота - 150, Ширина - 211, Размер файла - 83477 байт 
Имя файла - 1489.png, Высота - 150, Ширина - 211, Размер файла - 85466 байт 
Имя файла - 1490.png, Высота - 405, Ширина - 290, Размер файла - 198159 байт 
Имя файла - 1491.png, Высота - 405, Ширина - 289, Размер файла - 193675 байт 
Имя файла - 1492.png, Высота - 289, Ширина - 405, Размер файла - 181087 байт 
Имя файла - 1493.png, Высота - 350, Ширина - 475, Размер файла - 328612 байт 
Имя файла - 1494.png, Высота - 350, Ширина - 350, Размер файла - 143093 байт 
Имя файла - 1495.png, Высота - 348, Ширина - 350, Размер файла - 209143 байт 
Имя файла - 1496.png, Высота - 473, Ширина - 427, Размер файла - 338726 байт 
Имя файла - 1497.png, Высота - 210, Ширина - 150, Размер файла - 63070 байт 
Имя файла - 1498.png, Высота - 247, Ширина - 187, Размер файла - 123139 байт 
Имя файла - 1499.png, Высота - 245, Ширина - 187, Размер файла - 126461 байт 

 -- сформировано для сайта http://huldra.ru --
 --        stopinspb@yandex.ru              --
