Обработано 100 файлов. Результаты сохранены в result.txt 
  Обработка была произведена 2026-02-24 20:59:36.547964 
Имя файла - 1800.png, Высота - 173, Ширина - 234, Размер файла - 90443 байт 
Имя файла - 1862.png, Высота - 301, Ширина - 300, Размер файла - 153869 байт 
Имя файла - 1863.png, Высота - 303, Ширина - 300, Размер файла - 148626 байт 
Имя файла - 1864.png, Высота - 301, Ширина - 300, Размер файла - 147828 байт 
Имя файла - 1865.png, Высота - 301, Ширина - 300, Размер файла - 152002 байт 
Имя файла - 1866.png, Высота - 301, Ширина - 300, Размер файла - 148790 байт 
Имя файла - 1867.png, Высота - 300, Ширина - 300, Размер файла - 104267 байт 
Имя файла - 1868.png, Высота - 222, Ширина - 300, Размер файла - 126808 байт 
Имя файла - 1869.png, Высота - 198, Ширина - 142, Размер файла - 68223 байт 
Имя файла - 1870.png, Высота - 350, Ширина - 173, Размер файла - 115562 байт 
Имя файла - 1871.png, Высота - 350, Ширина - 174, Размер файла - 113590 байт 
Имя файла - 1872.png, Высота - 350, Ширина - 174, Размер файла - 101929 байт 
Имя файла - 1873.png, Высота - 350, Ширина - 174, Размер файла - 104875 байт 
Имя файла - 1874.png, Высота - 119, Ширина - 163, Размер файла - 45397 байт 
Имя файла - 1875.png, Высота - 215, Ширина - 300, Размер файла - 107983 байт 
Имя файла - 1876.png, Высота - 184, Ширина - 132, Размер файла - 55722 байт 
Имя файла - 1877.png, Высота - 149, Ширина - 300, Размер файла - 92661 байт 
Имя файла - 1878.png, Высота - 228, Ширина - 310, Размер файла - 146638 байт 
Имя файла - 1879.png, Высота - 215, Ширина - 300, Размер файла - 121452 байт 
Имя файла - 1880.png, Высота - 151, Ширина - 300, Размер файла - 90295 байт 
Имя файла - 1881.png, Высота - 120, Ширина - 170, Размер файла - 40341 байт 
Имя файла - 1882.png, Высота - 307, Ширина - 218, Размер файла - 77137 байт 
Имя файла - 1883.png, Высота - 222, Ширина - 300, Размер файла - 103835 байт 
Имя файла - 1884.png, Высота - 214, Ширина - 300, Размер файла - 95520 байт 
Имя файла - 1885.png, Высота - 192, Ширина - 146, Размер файла - 77393 байт 
Имя файла - 1886.png, Высота - 190, Ширина - 148, Размер файла - 81187 байт 
Имя файла - 1887.png, Высота - 192, Ширина - 146, Размер файла - 75420 байт 
Имя файла - 1888.png, Высота - 151, Ширина - 300, Размер файла - 84389 байт 
Имя файла - 1889.png, Высота - 151, Ширина - 300, Размер файла - 85563 байт 
Имя файла - 1890.png, Высота - 151, Ширина - 300, Размер файла - 84314 байт 
Имя файла - 1891.png, Высота - 217, Ширина - 300, Размер файла - 95196 байт 
Имя файла - 1892.png, Высота - 228, Ширина - 400, Размер файла - 148312 байт 
Имя файла - 1893.png, Высота - 160, Ширина - 350, Размер файла - 100456 байт 
Имя файла - 1894.png, Высота - 286, Ширина - 281, Размер файла - 109435 байт 
Имя файла - 1895.png, Высота - 285, Ширина - 285, Размер файла - 109041 байт 
Имя файла - 1896.png, Высота - 283, Ширина - 285, Размер файла - 98016 байт 
Имя файла - 1897.png, Высота - 283, Ширина - 280, Размер файла - 96114 байт 
Имя файла - 1898.png, Высота - 189, Ширина - 136, Размер файла - 38623 байт 
Имя файла - 1899.png, Высота - 299, Ширина - 300, Размер файла - 137763 байт 

 -- сформировано для сайта http://huldra.ru --
 --        stopinspb@yandex.ru              --
