Обработано 100 файлов. Результаты сохранены в result.txt 
  Обработка была произведена 2026-03-17 21:51:26.784238 
Имя файла - 2800.png, Высота - 355, Ширина - 497, Размер файла - 317491 байт 
Имя файла - 2884.png, Высота - 343, Ширина - 430, Размер файла - 300182 байт 
Имя файла - 2885.png, Высота - 339, Ширина - 430, Размер файла - 244699 байт 
Имя файла - 2886.png, Высота - 340, Ширина - 430, Размер файла - 309194 байт 
Имя файла - 2887.png, Высота - 340, Ширина - 430, Размер файла - 311027 байт 
Имя файла - 2888.png, Высота - 307, Ширина - 685, Размер файла - 382987 байт 
Имя файла - 2889.png, Высота - 390, Ширина - 391, Размер файла - 148768 байт 
Имя файла - 2890.png, Высота - 497, Ширина - 356, Размер файла - 255443 байт 
Имя файла - 2891.png, Высота - 497, Ширина - 355, Размер файла - 242911 байт 
Имя файла - 2892.png, Высота - 498, Ширина - 357, Размер файла - 215421 байт 
Имя файла - 2893.png, Высота - 497, Ширина - 356, Размер файла - 234931 байт 
Имя файла - 2894.png, Высота - 497, Ширина - 354, Размер файла - 261624 байт 
Имя файла - 2895.png, Высота - 769, Ширина - 384, Размер файла - 445300 байт 
Имя файла - 2896.png, Высота - 355, Ширина - 497, Размер файла - 268693 байт 
Имя файла - 2897.png, Высота - 354, Ширина - 497, Размер файла - 249593 байт 
Имя файла - 2898.png, Высота - 354, Ширина - 497, Размер файла - 257546 байт 
Имя файла - 2899.png, Высота - 354, Ширина - 497, Размер файла - 256344 байт 

 -- сформировано для сайта http://huldra.ru --
 --        stopinspb@yandex.ru              --
