Обработано 101 файлов. Результаты сохранены в result.txt 
  Обработка была произведена 2026-03-28 12:35:09.602085 
Имя файла - 3400.png, Высота - 458, Ширина - 359, Размер файла - 465772 байт 
Имя файла - 3473.png, Высота - 457, Ширина - 457, Размер файла - 282863 байт 
Имя файла - 3474.png, Высота - 458, Ширина - 458, Размер файла - 214986 байт 
Имя файла - 3475.png, Высота - 458, Ширина - 458, Размер файла - 216439 байт 
Имя файла - 3476.png, Высота - 170, Ширина - 170, Размер файла - 38259 байт 
Имя файла - 3477.png, Высота - 458, Ширина - 458, Размер файла - 214402 байт 
Имя файла - 3478.png, Высота - 458, Ширина - 458, Размер файла - 219701 байт 
Имя файла - 3479.png, Высота - 458, Ширина - 458, Размер файла - 221301 байт 
Имя файла - 3480.png, Высота - 375, Ширина - 517, Размер файла - 312888 байт 
Имя файла - 3481.png, Высота - 375, Ширина - 517, Размер файла - 271335 байт 
Имя файла - 3482.png, Высота - 267, Ширина - 222, Размер файла - 56483 байт 
Имя файла - 3483.png, Высота - 198, Ширина - 269, Размер файла - 69274 байт 
Имя файла - 3484.png, Высота - 381, Ширина - 518, Размер файла - 175981 байт 
Имя файла - 3485.png, Высота - 379, Ширина - 517, Размер файла - 186635 байт 
Имя файла - 3486.png, Высота - 380, Ширина - 519, Размер файла - 168851 байт 
Имя файла - 3487.png, Высота - 378, Ширина - 515, Размер файла - 185809 байт 
Имя файла - 3488.png, Высота - 372, Ширина - 514, Размер файла - 211197 байт 
Имя файла - 3489.png, Высота - 330, Ширина - 330, Размер файла - 90731 байт 
Имя файла - 3490.png, Высота - 198, Ширина - 244, Размер файла - 65345 байт 
Имя файла - 3491.png, Высота - 198, Ширина - 244, Размер файла - 69777 байт 
Имя файла - 3492.png, Высота - 198, Ширина - 244, Размер файла - 69921 байт 
Имя файла - 3493.png, Высота - 198, Ширина - 244, Размер файла - 66797 байт 
Имя файла - 3494.png, Высота - 375, Ширина - 516, Размер файла - 268024 байт 
Имя файла - 3495.png, Высота - 239, Ширина - 240, Размер файла - 94139 байт 
Имя файла - 3496.png, Высота - 405, Ширина - 788, Размер файла - 433378 байт 
Имя файла - 3497.png, Высота - 329, Ширина - 710, Размер файла - 316539 байт 
Имя файла - 3497_full.png, Высота - 1106, Ширина - 1520, Размер файла - 2229842 байт 
Имя файла - 3498.png, Высота - 458, Ширина - 458, Размер файла - 291359 байт 
Имя файла - 3499.png, Высота - 611, Ширина - 457, Размер файла - 376887 байт 

 -- сформировано для сайта http://huldra.ru --
 --        stopinspb@yandex.ru              --
