Обработано 100 файлов. Результаты сохранены в result.txt 
  Обработка была произведена 2026-03-20 11:22:57.866125 
Имя файла - 3000.png, Высота - 438, Ширина - 591, Размер файла - 437374 байт 
Имя файла - 3050.png, Высота - 377, Ширина - 379, Размер файла - 219892 байт 
Имя файла - 3051.png, Высота - 619, Ширина - 619, Размер файла - 348027 байт 
Имя файла - 3052.png, Высота - 993, Ширина - 711, Размер файла - 1205604 байт 
Имя файла - 3053.png, Высота - 437, Ширина - 590, Размер файла - 515953 байт 
Имя файла - 3054.png, Высота - 847, Ширина - 633, Размер файла - 848209 байт 
Имя файла - 3055.png, Высота - 481, Ширина - 478, Размер файла - 255302 байт 
Имя файла - 3056.png, Высота - 619, Ширина - 619, Размер файла - 270240 байт 
Имя файла - 3057.png, Высота - 358, Ширина - 499, Размер файла - 267283 байт 
Имя файла - 3058.png, Высота - 384, Ширина - 768, Размер файла - 525446 байт 
Имя файла - 3059.png, Высота - 710, Ширина - 993, Размер файла - 1129685 байт 
Имя файла - 3060.png, Высота - 497, Ширина - 355, Размер файла - 309378 байт 
Имя файла - 3061.png, Высота - 470, Ширина - 468, Размер файла - 585634 байт 
Имя файла - 3062.png, Высота - 498, Ширина - 357, Размер файла - 175292 байт 
Имя файла - 3063.png, Высота - 317, Ширина - 435, Размер файла - 223363 байт 
Имя файла - 3064.png, Высота - 2472, Ширина - 2473, Размер файла - 4067125 байт 
Имя файла - 3065.png, Высота - 2472, Ширина - 2473, Размер файла - 4067125 байт 
Имя файла - 3066.png, Высота - 2472, Ширина - 2473, Размер файла - 4067125 байт 
Имя файла - 3067.png, Высота - 2472, Ширина - 2473, Размер файла - 4067125 байт 
Имя файла - 3068.png, Высота - 355, Ширина - 496, Размер файла - 294360 байт 
Имя файла - 3069.png, Высота - 389, Ширина - 384, Размер файла - 341565 байт 
Имя файла - 3070.png, Высота - 874, Ширина - 1182, Размер файла - 1969208 байт 
Имя файла - 3071.png, Высота - 874, Ширина - 1182, Размер файла - 2564477 байт 
Имя файла - 3072.png, Высота - 440, Ширина - 593, Размер файла - 435600 байт 
Имя файла - 3073.png, Высота - 875, Ширина - 1182, Размер файла - 2604452 байт 
Имя файла - 3074.png, Высота - 874, Ширина - 1181, Размер файла - 2448610 байт 
Имя файла - 3075.png, Высота - 332, Ширина - 473, Размер файла - 582378 байт 
Имя файла - 3076.png, Высота - 331, Ширина - 473, Размер файла - 567412 байт 
Имя файла - 3077.png, Высота - 384, Ширина - 768, Размер файла - 915051 байт 
Имя файла - 3078.png, Высота - 437, Ширина - 437, Размер файла - 649141 байт 
Имя файла - 3079.png, Высота - 354, Ширина - 497, Размер файла - 517030 байт 
Имя файла - 3080.png, Высота - 355, Ширина - 493, Размер файла - 906460 байт 
Имя файла - 3081.png, Высота - 908, Ширина - 909, Размер файла - 613231 байт 
Имя файла - 3082.png, Высота - 354, Ширина - 497, Размер файла - 440041 байт 
Имя файла - 3083.png, Высота - 354, Ширина - 497, Размер файла - 429656 байт 
Имя файла - 3084.png, Высота - 1178, Ширина - 845, Размер файла - 3545408 байт 
Имя файла - 3085.png, Высота - 993, Ширина - 711, Размер файла - 1499596 байт 
Имя файла - 3086.png, Высота - 614, Ширина - 1369, Размер файла - 2467468 байт 
Имя файла - 3087.png, Высота - 752, Ширина - 753, Размер файла - 980206 байт 
Имя файла - 3088.png, Высота - 709, Ширина - 993, Размер файла - 781451 байт 
Имя файла - 3089.png, Высота - 875, Ширина - 875, Размер файла - 2058182 байт 
Имя файла - 3090.png, Высота - 1182, Ширина - 875, Размер файла - 2304191 байт 
Имя файла - 3091.png, Высота - 1182, Ширина - 875, Размер файла - 1875423 байт 
Имя файла - 3092.png, Высота - 1182, Ширина - 875, Размер файла - 2255063 байт 
Имя файла - 3093.png, Высота - 1182, Ширина - 875, Размер файла - 2021913 байт 
Имя файла - 3094.png, Высота - 384, Ширина - 769, Размер файла - 1090246 байт 
Имя файла - 3095.png, Высота - 768, Ширина - 384, Размер файла - 755775 байт 
Имя файла - 3096.png, Высота - 709, Ширина - 993, Размер файла - 1742607 байт 
Имя файла - 3097.png, Высота - 356, Ширина - 497, Размер файла - 308714 байт 
Имя файла - 3098.png, Высота - 437, Ширина - 437, Размер файла - 644337 байт 
Имя файла - 3099.png, Высота - 437, Ширина - 437, Размер файла - 617500 байт 

 -- сформировано для сайта http://huldra.ru --
 --        stopinspb@yandex.ru              --
