Обработано 100 файлов. Результаты сохранены в result.txt 
  Обработка была произведена 2026-02-26 11:02:15.875136 
Имя файла - 1900.png, Высота - 300, Ширина - 300, Размер файла - 140488 байт 
Имя файла - 1973.png, Высота - 150, Ширина - 300, Размер файла - 104374 байт 
Имя файла - 1974.png, Высота - 350, Ширина - 350, Размер файла - 298411 байт 
Имя файла - 1975.png, Высота - 350, Ширина - 350, Размер файла - 304699 байт 
Имя файла - 1976.png, Высота - 350, Ширина - 350, Размер файла - 271740 байт 
Имя файла - 1977.png, Высота - 350, Ширина - 350, Размер файла - 297319 байт 
Имя файла - 1978.png, Высота - 406, Ширина - 300, Размер файла - 271166 байт 
Имя файла - 1979.png, Высота - 406, Ширина - 300, Размер файла - 273470 байт 
Имя файла - 1980.png, Высота - 406, Ширина - 300, Размер файла - 272958 байт 
Имя файла - 1981.png, Высота - 406, Ширина - 300, Размер файла - 268623 байт 
Имя файла - 1982.png, Высота - 400, Ширина - 200, Размер файла - 155301 байт 
Имя файла - 1983.png, Высота - 400, Ширина - 200, Размер файла - 143508 байт 
Имя файла - 1984.png, Высота - 400, Ширина - 200, Размер файла - 148430 байт 
Имя файла - 1985.png, Высота - 400, Ширина - 200, Размер файла - 150480 байт 
Имя файла - 1986.png, Высота - 399, Ширина - 200, Размер файла - 177011 байт 
Имя файла - 1987.png, Высота - 350, Ширина - 250, Размер файла - 172358 байт 
Имя файла - 1988.png, Высота - 250, Ширина - 350, Размер файла - 145683 байт 
Имя файла - 1989.png, Высота - 200, Ширина - 400, Размер файла - 165792 байт 
Имя файла - 1990.png, Высота - 200, Ширина - 400, Размер файла - 162476 байт 
Имя файла - 1991.png, Высота - 350, Ширина - 350, Размер файла - 236507 байт 
Имя файла - 1992.png, Высота - 136, Ширина - 274, Размер файла - 84268 байт 
Имя файла - 1993.png, Высота - 189, Ширина - 134, Размер файла - 49184 байт 
Имя файла - 1994.png, Высота - 200, Ширина - 400, Размер файла - 160687 байт 
Имя файла - 1995.png, Высота - 296, Ширина - 400, Размер файла - 184699 байт 
Имя файла - 1996.png, Высота - 296, Ширина - 400, Размер файла - 180909 байт 
Имя файла - 1997.png, Высота - 296, Ширина - 400, Размер файла - 192032 байт 
Имя файла - 1998.png, Высота - 296, Ширина - 400, Размер файла - 179701 байт 
Имя файла - 1999.png, Высота - 252, Ширина - 250, Размер файла - 84189 байт 

 -- сформировано для сайта http://huldra.ru --
 --        stopinspb@yandex.ru              --
