Обработано 100 файлов. Результаты сохранены в result.txt 
  Обработка была произведена 2026-03-04 12:02:48.048566 
Имя файла - 2200.png, Высота - 126, Ширина - 128, Размер файла - 75771 байт 
Имя файла - 2236.png, Высота - 350, Ширина - 252, Размер файла - 203569 байт 
Имя файла - 2237.png, Высота - 230, Ширина - 167, Размер файла - 90332 байт 
Имя файла - 2238.png, Высота - 203, Ширина - 148, Размер файла - 73383 байт 
Имя файла - 2239.png, Высота - 261, Ширина - 350, Размер файла - 238999 байт 
Имя файла - 2240.png, Высота - 194, Ширина - 228, Размер файла - 97040 байт 
Имя файла - 2241.png, Высота - 143, Ширина - 203, Размер файла - 68947 байт 
Имя файла - 2242.png, Высота - 346, Ширина - 350, Размер файла - 289240 байт 
Имя файла - 2243.png, Высота - 350, Ширина - 343, Размер файла - 288361 байт 
Имя файла - 2244.png, Высота - 350, Ширина - 354, Размер файла - 298447 байт 
Имя файла - 2245.png, Высота - 350, Ширина - 354, Размер файла - 290331 байт 
Имя файла - 2246.png, Высота - 350, Ширина - 346, Размер файла - 275397 байт 
Имя файла - 2247.png, Высота - 177, Ширина - 350, Размер файла - 177097 байт 
Имя файла - 2248.png, Высота - 174, Ширина - 350, Размер файла - 153039 байт 
Имя файла - 2249.png, Высота - 176, Ширина - 350, Размер файла - 154302 байт 
Имя файла - 2250.png, Высота - 174, Ширина - 350, Размер файла - 156700 байт 
Имя файла - 2251.png, Высота - 175, Ширина - 350, Размер файла - 154365 байт 
Имя файла - 2252.png, Высота - 174, Ширина - 350, Размер файла - 165461 байт 
Имя файла - 2253.png, Высота - 173, Ширина - 350, Размер файла - 154087 байт 
Имя файла - 2254.png, Высота - 256, Ширина - 350, Размер файла - 215373 байт 
Имя файла - 2255.png, Высота - 229, Ширина - 350, Размер файла - 164476 байт 
Имя файла - 2256.png, Высота - 230, Ширина - 350, Размер файла - 168209 байт 
Имя файла - 2257.png, Высота - 174, Ширина - 350, Размер файла - 161184 байт 
Имя файла - 2258.png, Высота - 255, Ширина - 350, Размер файла - 231675 байт 
Имя файла - 2259.png, Высота - 257, Ширина - 350, Размер файла - 237428 байт 
Имя файла - 2260.png, Высота - 350, Ширина - 249, Размер файла - 205112 байт 
Имя файла - 2261.png, Высота - 256, Ширина - 350, Размер файла - 225660 байт 
Имя файла - 2262.png, Высота - 350, Ширина - 346, Размер файла - 294287 байт 
Имя файла - 2263.png, Высота - 346, Ширина - 350, Размер файла - 293191 байт 
Имя файла - 2264.png, Высота - 347, Ширина - 350, Размер файла - 284583 байт 
Имя файла - 2265.png, Высота - 248, Ширина - 350, Размер файла - 206298 байт 
Имя файла - 2266.png, Высота - 250, Ширина - 350, Размер файла - 202342 байт 
Имя файла - 2267.png, Высота - 348, Ширина - 350, Размер файла - 310800 байт 
Имя файла - 2268.png, Высота - 500, Ширина - 493, Размер файла - 486829 байт 
Имя файла - 2269.png, Высота - 353, Ширина - 350, Размер файла - 281620 байт 
Имя файла - 2270.png, Высота - 345, Ширина - 350, Размер файла - 266667 байт 
Имя файла - 2271.png, Высота - 446, Ширина - 441, Размер файла - 498084 байт 
Имя файла - 2272.png, Высота - 315, Ширина - 313, Размер файла - 168187 байт 
Имя файла - 2273.png, Высота - 322, Ширина - 319, Размер файла - 167196 байт 
Имя файла - 2274.png, Высота - 446, Ширина - 440, Размер файла - 489633 байт 
Имя файла - 2275.png, Высота - 350, Ширина - 178, Размер файла - 158804 байт 
Имя файла - 2276.png, Высота - 350, Ширина - 176, Размер файла - 155414 байт 
Имя файла - 2277.png, Высота - 350, Ширина - 176, Размер файла - 154311 байт 
Имя файла - 2278.png, Высота - 350, Ширина - 176, Размер файла - 154880 байт 
Имя файла - 2279.png, Высота - 345, Ширина - 350, Размер файла - 290098 байт 
Имя файла - 2280.png, Высота - 344, Ширина - 350, Размер файла - 293588 байт 
Имя файла - 2281.png, Высота - 249, Ширина - 350, Размер файла - 210546 байт 
Имя файла - 2282.png, Высота - 350, Ширина - 349, Размер файла - 257274 байт 
Имя файла - 2283.png, Высота - 248, Ширина - 350, Размер файла - 190860 байт 
Имя файла - 2284.png, Высота - 286, Ширина - 146, Размер файла - 119714 байт 
Имя файла - 2285.png, Высота - 146, Ширина - 294, Размер файла - 142618 байт 
Имя файла - 2286.png, Высота - 252, Ширина - 350, Размер файла - 220037 байт 
Имя файла - 2287.png, Высота - 349, Ширина - 350, Размер файла - 303852 байт 
Имя файла - 2288.png, Высота - 346, Ширина - 350, Размер файла - 310884 байт 
Имя файла - 2289.png, Высота - 346, Ширина - 350, Размер файла - 300902 байт 
Имя файла - 2290.png, Высота - 349, Ширина - 350, Размер файла - 315864 байт 
Имя файла - 2291.png, Высота - 253, Ширина - 350, Размер файла - 204825 байт 
Имя файла - 2292.png, Высота - 255, Ширина - 350, Размер файла - 232903 байт 
Имя файла - 2293.png, Высота - 342, Ширина - 350, Размер файла - 301664 байт 
Имя файла - 2294.png, Высота - 353, Ширина - 350, Размер файла - 292144 байт 
Имя файла - 2295.png, Высота - 347, Ширина - 350, Размер файла - 281075 байт 
Имя файла - 2296.png, Высота - 346, Ширина - 350, Размер файла - 286056 байт 
Имя файла - 2297.png, Высота - 348, Ширина - 350, Размер файла - 275958 байт 
Имя файла - 2298.png, Высота - 347, Ширина - 350, Размер файла - 280339 байт 
Имя файла - 2299.png, Высота - 347, Ширина - 350, Размер файла - 276387 байт 

 -- сформировано для сайта http://huldra.ru --
 --        stopinspb@yandex.ru              --
