Обработано 100 файлов. Результаты сохранены в result.txt 
  Обработка была произведена 2026-03-26 14:20:25.230972 
Имя файла - 3300.png, Высота - 366, Ширина - 456, Размер файла - 723901 байт 
Имя файла - 3325.png, Высота - 768, Ширина - 384, Размер файла - 886714 байт 
Имя файла - 3326.png, Высота - 768, Ширина - 384, Размер файла - 936707 байт 
Имя файла - 3327.png, Высота - 768, Ширина - 384, Размер файла - 887058 байт 
Имя файла - 3328.png, Высота - 758, Ширина - 1532, Размер файла - 873881 байт 
Имя файла - 3329.png, Высота - 875, Ширина - 875, Размер файла - 1832164 байт 
Имя файла - 3330.png, Высота - 623, Ширина - 858, Размер файла - 1025446 байт 
Имя файла - 3331.png, Высота - 590, Ширина - 591, Размер файла - 1396618 байт 
Имя файла - 3332.png, Высота - 590, Ширина - 591, Размер файла - 1446881 байт 
Имя файла - 3333.png, Высота - 590, Ширина - 591, Размер файла - 1498873 байт 
Имя файла - 3334.png, Высота - 590, Ширина - 591, Размер файла - 1393115 байт 
Имя файла - 3335.png, Высота - 768, Ширина - 768, Размер файла - 1521322 байт 
Имя файла - 3336.png, Высота - 710, Ширина - 993, Размер файла - 2509874 байт 
Имя файла - 3337.png, Высота - 1028, Ширина - 1030, Размер файла - 777105 байт 
Имя файла - 3338.png, Высота - 495, Ширина - 591, Размер файла - 645623 байт 
Имя файла - 3339.png, Высота - 781, Ширина - 776, Размер файла - 927030 байт 
Имя файла - 3340.png, Высота - 709, Ширина - 992, Размер файла - 2094729 байт 
Имя файла - 3341.png, Высота - 460, Ширина - 354, Размер файла - 494886 байт 
Имя файла - 3342.png, Высота - 875, Ширина - 875, Размер файла - 1693503 байт 
Имя файла - 3343.png, Высота - 710, Ширина - 993, Размер файла - 1447533 байт 
Имя файла - 3344.png, Высота - 710, Ширина - 992, Размер файла - 2299634 байт 
Имя файла - 3345.png, Высота - 710, Ширина - 992, Размер файла - 2137517 байт 
Имя файла - 3346.png, Высота - 710, Ширина - 992, Размер файла - 2253156 байт 
Имя файла - 3347.png, Высота - 710, Ширина - 993, Размер файла - 1761349 байт 
Имя файла - 3348.png, Высота - 710, Ширина - 993, Размер файла - 1976738 байт 
Имя файла - 3349.png, Высота - 384, Ширина - 768, Размер файла - 632223 байт 
Имя файла - 3350.png, Высота - 874, Ширина - 1180, Размер файла - 3602668 байт 
Имя файла - 3351.png, Высота - 878, Ширина - 1182, Размер файла - 3359882 байт 
Имя файла - 3352.png, Высота - 877, Ширина - 1184, Размер файла - 3464574 байт 
Имя файла - 3353.png, Высота - 872, Ширина - 873, Размер файла - 923929 байт 
Имя файла - 3354.png, Высота - 709, Ширина - 993, Размер файла - 2357199 байт 
Имя файла - 3355.png, Высота - 875, Ширина - 875, Размер файла - 1877214 байт 
Имя файла - 3356.png, Высота - 520, Ширина - 520, Размер файла - 774816 байт 
Имя файла - 3357.png, Высота - 804, Ширина - 800, Размер файла - 1719090 байт 
Имя файла - 3358.png, Высота - 1180, Ширина - 1181, Размер файла - 2934742 байт 
Имя файла - 3359.png, Высота - 668, Ширина - 946, Размер файла - 1313952 байт 
Имя файла - 3360.png, Высота - 1536, Ширина - 769, Размер файла - 3630665 байт 
Имя файла - 3361.png, Высота - 709, Ширина - 993, Размер файла - 1691600 байт 
Имя файла - 3362.png, Высота - 709, Ширина - 993, Размер файла - 1761169 байт 
Имя файла - 3363.png, Высота - 709, Ширина - 993, Размер файла - 2107831 байт 
Имя файла - 3364.png, Высота - 709, Ширина - 993, Размер файла - 1672503 байт 
Имя файла - 3365.png, Высота - 709, Ширина - 993, Размер файла - 1994748 байт 
Имя файла - 3366.png, Высота - 709, Ширина - 993, Размер файла - 1832348 байт 
Имя файла - 3367.png, Высота - 709, Ширина - 993, Размер файла - 1774902 байт 
Имя файла - 3368.png, Высота - 709, Ширина - 993, Размер файла - 1806981 байт 
Имя файла - 3369.png, Высота - 709, Ширина - 993, Размер файла - 1848352 байт 
Имя файла - 3370.png, Высота - 709, Ширина - 993, Размер файла - 1781343 байт 
Имя файла - 3371.png, Высота - 384, Ширина - 768, Размер файла - 942224 байт 
Имя файла - 3372.png, Высота - 591, Ширина - 437, Размер файла - 859954 байт 
Имя файла - 3373.png, Высота - 384, Ширина - 767, Размер файла - 647195 байт 
Имя файла - 3374.png, Высота - 438, Ширина - 438, Размер файла - 874027 байт 
Имя файла - 3375.png, Высота - 769, Ширина - 1536, Размер файла - 3867219 байт 
Имя файла - 3376.png, Высота - 875, Ширина - 875, Размер файла - 1916156 байт 
Имя файла - 3377.png, Высота - 710, Ширина - 993, Размер файла - 2634821 байт 
Имя файла - 3378.png, Высота - 437, Ширина - 591, Размер файла - 892359 байт 
Имя файла - 3379.png, Высота - 437, Ширина - 591, Размер файла - 973006 байт 
Имя файла - 3380.png, Высота - 437, Ширина - 591, Размер файла - 916295 байт 
Имя файла - 3381.png, Высота - 350, Ширина - 450, Размер файла - 546779 байт 
Имя файла - 3382.png, Высота - 436, Ширина - 590, Размер файла - 483906 байт 
Имя файла - 3383.png, Высота - 875, Ширина - 875, Размер файла - 2455614 байт 
Имя файла - 3384.png, Высота - 384, Ширина - 768, Размер файла - 972200 байт 
Имя файла - 3385.png, Высота - 384, Ширина - 768, Размер файла - 914307 байт 
Имя файла - 3386.png, Высота - 384, Ширина - 768, Размер файла - 832591 байт 
Имя файла - 3387.png, Высота - 384, Ширина - 768, Размер файла - 991008 байт 
Имя файла - 3388.png, Высота - 769, Ширина - 384, Размер файла - 985871 байт 
Имя файла - 3389.png, Высота - 384, Ширина - 768, Размер файла - 1009844 байт 
Имя файла - 3390.png, Высота - 482, Ширина - 364, Размер файла - 301192 байт 
Имя файла - 3391.png, Высота - 875, Ширина - 1182, Размер файла - 3021707 байт 
Имя файла - 3392.png, Высота - 354, Ширина - 497, Размер файла - 451374 байт 
Имя файла - 3393.png, Высота - 709, Ширина - 993, Размер файла - 988190 байт 
Имя файла - 3394.png, Высота - 437, Ширина - 437, Размер файла - 569193 байт 
Имя файла - 3395.png, Высота - 348, Ширина - 440, Размер файла - 704699 байт 
Имя файла - 3396.png, Высота - 348, Ширина - 440, Размер файла - 667545 байт 
Имя файла - 3397.png, Высота - 348, Ширина - 440, Размер файла - 691791 байт 
Имя файла - 3398.png, Высота - 348, Ширина - 440, Размер файла - 691863 байт 
Имя файла - 3399.png, Высота - 873, Ширина - 1178, Размер файла - 1730944 байт 

 -- сформировано для сайта http://huldra.ru --
 --        stopinspb@yandex.ru              --
