Обработано 100 файлов. Результаты сохранены в result.txt 
  Обработка была произведена 2026-02-08 17:42:52.326140 
Имя файла - 600.png, Высота - 135, Ширина - 188, Размер файла - 78494 байт 
Имя файла - 667.png, Высота - 364, Ширина - 483, Размер файла - 279461 байт 
Имя файла - 668.png, Высота - 364, Ширина - 483, Размер файла - 268134 байт 
Имя файла - 669.png, Высота - 363, Ширина - 480, Размер файла - 279804 байт 
Имя файла - 670.png, Высота - 363, Ширина - 486, Размер файла - 276675 байт 
Имя файла - 671.png, Высота - 144, Ширина - 204, Размер файла - 101368 байт 
Имя файла - 672.png, Высота - 143, Ширина - 202, Размер файла - 100439 байт 
Имя файла - 673.png, Высота - 142, Ширина - 205, Размер файла - 99409 байт 
Имя файла - 674.png, Высота - 144, Ширина - 197, Размер файла - 106672 байт 
Имя файла - 675.png, Высота - 145, Ширина - 204, Размер файла - 109644 байт 
Имя файла - 676.png, Высота - 167, Ширина - 229, Размер файла - 118111 байт 
Имя файла - 677.png, Высота - 167, Ширина - 227, Размер файла - 117104 байт 
Имя файла - 678.png, Высота - 256, Ширина - 558, Размер файла - 272728 байт 
Имя файла - 679.png, Высота - 260, Ширина - 257, Размер файла - 90216 байт 
Имя файла - 680.png, Высота - 367, Ширина - 493, Размер файла - 230151 байт 
Имя файла - 681.png, Высота - 279, Ширина - 204, Размер файла - 94412 байт 
Имя файла - 682.png, Высота - 279, Ширина - 201, Размер файла - 148894 байт 
Имя файла - 683.png, Высота - 279, Ширина - 201, Размер файла - 103583 байт 
Имя файла - 684.png, Высота - 251, Ширина - 186, Размер файла - 87471 байт 
Имя файла - 685.png, Высота - 300, Ширина - 296, Размер файла - 165295 байт 
Имя файла - 686.png, Высота - 498, Ширина - 502, Размер файла - 371027 байт 
Имя файла - 687.png, Высота - 507, Ширина - 495, Размер файла - 361168 байт 
Имя файла - 688.png, Высота - 499, Ширина - 496, Размер файла - 372310 байт 
Имя файла - 689.png, Высота - 498, Ширина - 496, Размер файла - 320432 байт 
Имя файла - 690.png, Высота - 504, Ширина - 506, Размер файла - 364517 байт 
Имя файла - 691.png, Высота - 500, Ширина - 501, Размер файла - 334138 байт 
Имя файла - 692.png, Высота - 506, Ширина - 493, Размер файла - 366324 байт 
Имя файла - 693.png, Высота - 506, Ширина - 497, Размер файла - 374183 байт 
Имя файла - 694.png, Высота - 515, Ширина - 508, Размер файла - 370990 байт 
Имя файла - 695.png, Высота - 506, Ширина - 499, Размер файла - 379829 байт 
Имя файла - 696.png, Высота - 502, Ширина - 506, Размер файла - 374564 байт 
Имя файла - 697.png, Высота - 497, Ширина - 498, Размер файла - 379864 байт 
Имя файла - 698.png, Высота - 489, Ширина - 494, Размер файла - 363553 байт 
Имя файла - 699.png, Высота - 174, Ширина - 245, Размер файла - 88701 байт 

 -- сформировано для сайта http://huldra.ru --
 --        stopinspb@yandex.ru              --
