Обработано 100 файлов. Результаты сохранены в result.txt 
  Обработка была произведена 2026-03-18 13:45:04.228087 
Имя файла - 2900.png, Высота - 354, Ширина - 497, Размер файла - 254729 байт 
Имя файла - 2967.png, Высота - 354, Ширина - 497, Размер файла - 266319 байт 
Имя файла - 2968.png, Высота - 439, Ширина - 594, Размер файла - 464841 байт 
Имя файла - 2969.png, Высота - 774, Ширина - 774, Размер файла - 675817 байт 
Имя файла - 2970.png, Высота - 384, Ширина - 768, Размер файла - 505534 байт 
Имя файла - 2971.png, Высота - 828, Ширина - 590, Размер файла - 651783 байт 
Имя файла - 2972.png, Высота - 437, Ширина - 591, Размер файла - 521781 байт 
Имя файла - 2973.png, Высота - 384, Ширина - 768, Размер файла - 559380 байт 
Имя файла - 2974.png, Высота - 437, Ширина - 437, Размер файла - 314104 байт 
Имя файла - 2975.png, Высота - 437, Ширина - 437, Размер файла - 278854 байт 
Имя файла - 2976.png, Высота - 354, Ширина - 497, Размер файла - 238609 байт 
Имя файла - 2977.png, Высота - 354, Ширина - 497, Размер файла - 188455 байт 
Имя файла - 2978.png, Высота - 875, Ширина - 874, Размер файла - 1147923 байт 
Имя файла - 2979.png, Высота - 437, Ширина - 591, Размер файла - 423992 байт 
Имя файла - 2980.png, Высота - 591, Ширина - 437, Размер файла - 370573 байт 
Имя файла - 2981.png, Высота - 591, Ширина - 437, Размер файла - 421360 байт 
Имя файла - 2982.png, Высота - 591, Ширина - 437, Размер файла - 399537 байт 
Имя файла - 2983.png, Высота - 591, Ширина - 437, Размер файла - 417009 байт 
Имя файла - 2984.png, Высота - 591, Ширина - 437, Размер файла - 397752 байт 
Имя файла - 2985.png, Высота - 802, Ширина - 623, Размер файла - 482782 байт 
Имя файла - 2986.png, Высота - 355, Ширина - 497, Размер файла - 290664 байт 
Имя файла - 2987.png, Высота - 587, Ширина - 827, Размер файла - 466181 байт 
Имя файла - 2988.png, Высота - 769, Ширина - 1536, Размер файла - 1540971 байт 
Имя файла - 2989.png, Высота - 769, Ширина - 1536, Размер файла - 1457333 байт 
Имя файла - 2990.png, Высота - 354, Ширина - 497, Размер файла - 331504 байт 
Имя файла - 2991.png, Высота - 875, Ширина - 1182, Размер файла - 1633592 байт 
Имя файла - 2992.png, Высота - 384, Ширина - 768, Размер файла - 494657 байт 
Имя файла - 2993.png, Высота - 439, Ширина - 592, Размер файла - 485652 байт 
Имя файла - 2994.png, Высота - 437, Ширина - 437, Размер файла - 244891 байт 
Имя файла - 2995.png, Высота - 358, Ширина - 498, Размер файла - 329960 байт 
Имя файла - 2996.png, Высота - 356, Ширина - 499, Размер файла - 329202 байт 
Имя файла - 2997.png, Высота - 709, Ширина - 709, Размер файла - 340770 байт 
Имя файла - 2998.png, Высота - 335, Ширина - 630, Размер файла - 179348 байт 
Имя файла - 2999.png, Высота - 384, Ширина - 768, Размер файла - 450051 байт 

 -- сформировано для сайта http://huldra.ru --
 --        stopinspb@yandex.ru              --
