Обработано 100 файлов. Результаты сохранены в result.txt 
  Обработка была произведена 2026-02-23 11:36:33.710911 
Имя файла - 1700.png, Высота - 258, Ширина - 350, Размер файла - 143107 байт 
Имя файла - 1783.png, Высота - 301, Ширина - 300, Размер файла - 89433 байт 
Имя файла - 1784.png, Высота - 300, Ширина - 300, Размер файла - 100123 байт 
Имя файла - 1785.png, Высота - 296, Ширина - 296, Размер файла - 137060 байт 
Имя файла - 1786.png, Высота - 297, Ширина - 295, Размер файла - 132726 байт 
Имя файла - 1787.png, Высота - 300, Ширина - 300, Размер файла - 108656 байт 
Имя файла - 1788.png, Высота - 302, Ширина - 300, Размер файла - 101283 байт 
Имя файла - 1789.png, Высота - 302, Ширина - 300, Размер файла - 99929 байт 
Имя файла - 1790.png, Высота - 301, Ширина - 300, Размер файла - 93379 байт 
Имя файла - 1791.png, Высота - 300, Ширина - 300, Размер файла - 109384 байт 
Имя файла - 1792.png, Высота - 296, Ширина - 295, Размер файла - 126868 байт 
Имя файла - 1793.png, Высота - 295, Ширина - 296, Размер файла - 135324 байт 
Имя файла - 1794.png, Высота - 301, Ширина - 300, Размер файла - 96875 байт 
Имя файла - 1795.png, Высота - 301, Ширина - 300, Размер файла - 105168 байт 
Имя файла - 1796.png, Высота - 294, Ширина - 296, Размер файла - 129834 байт 
Имя файла - 1797.png, Высота - 98, Ширина - 139, Размер файла - 38692 байт 
Имя файла - 1798.png, Высота - 94, Ширина - 139, Размер файла - 36393 байт 
Имя файла - 1799.png, Высота - 139, Ширина - 99, Размер файла - 38317 байт 

 -- сформировано для сайта http://huldra.ru --
 --        stopinspb@yandex.ru              --
